employee_id,experience_years,workload_percentage,active_tasks,performance_score,estimated_hours,hours_logged,progress_percentage,allocation_score,recommended_employee,skill_match,skill_computer_vision,skill_data_analysis,skill_deep_learning,skill_django,skill_excel,skill_finance,skill_machine_learning,skill_nlp,skill_project_management,skill_python,skill_react,skill_sql,department_Data Science,department_Engineering,department_Finance,department_HR,department_IT,department_Marketing,department_Operations,department_Sales,job_role_Analyst,job_role_Business Analyst,job_role_Data Scientist,job_role_Developer,job_role_Finance Analyst,job_role_HR Executive,job_role_Project Manager,job_role_Senior Developer,job_role_Team Lead,availability_status_Available,availability_status_Busy,availability_status_On Leave,availability_status_Unknown,task_priority_Critical,task_priority_High,task_priority_Low,task_priority_Medium,task_priority_Unknown,task_status_Blocked,task_status_Completed,task_status_In Progress,task_status_Not Started,task_status_Unknown,required_skill_Computer Vision,required_skill_Data Analysis,required_skill_Deep Learning,required_skill_Django,required_skill_Excel,required_skill_Finance,required_skill_Machine Learning,required_skill_NLP,required_skill_Project Management,required_skill_Python,required_skill_React,required_skill_SQL,required_skill_Unknown
EMP3901,6.1,73.0,6,82.3,25.1,25.0,100.0,80.5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP3114,3.9,66.0,4,65.9,25.2,19.4,80.7,74.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EMP860,13.5,43.1,1,78.2,37.1,29.7,85.8,28.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP4601,1.3,32.5,1,57.5,41.5,32.1,75.3,19.7,0,0,1,0,0,1,0,0,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP4132,3.8,83.3,9,69.3,54.7,58.0,94.4,13.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP843,4.9,93.1,4,69.0,38.9,35.6,73.5,34.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP1148,8.3,57.2,4,81.9,22.2,25.9,100.0,24.8,1,0,1,0,1,0,1,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP2486,11.7,95.1,8,72.0,29.0,26.6,69.2,18.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP092,0.9,51.8,5,72.9,35.6,24.7,73.5,42.1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP1251,10.5,99.4,9,75.9,48.9,42.8,93.2,78.7,1,1,1,1,0,1,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP1057,14.3,75.9,6,76.9,32.0,23.1,64.8,20.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP1851,12.0,74.5,6,80.6,29.4,26.8,84.1,49.3,1,0,0,1,1,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP1391,3.2,67.4,2,69.4,31.4,30.9,93.7,21.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP2728,2.8,1.6,0,62.4,23.2,8.0,34.1,54.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP4546,4.2,49.0,4,60.8,53.5,51.1,100.0,55.3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP1204,5.8,47.4,4,75.3,32.1,24.7,76.1,44.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP2874,9.0,44.9,5,62.0,26.5,20.5,64.3,30.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP3205,12.2,49.6,3,68.5,60.3,74.8,100.0,57.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP4107,7.2,65.4,6,89.2,17.3,17.8,100.0,21.7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP1334,13.8,30.3,3,86.2,40.4,22.3,82.0,65.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP651,14.1,32.5,3,69.8,26.3,5.4,21.9,48.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP2001,2.4,67.7,4,61.8,31.2,23.7,68.4,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP2549,2.5,42.4,3,67.0,52.5,30.4,60.6,43.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP1610,1.5,62.7,3,71.1,26.0,21.2,95.9,16.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP2761,7.9,43.4,0,66.1,17.3,23.3,100.0,22.3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP011,8.0,68.8,1,55.6,24.4,14.8,60.9,40.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP2281,2.3,47.2,3,53.1,55.5,44.4,74.9,40.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
EMP3275,3.2,76.6,5,72.2,21.9,12.2,53.5,16.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP3216,9.5,41.5,2,79.6,43.9,35.7,74.7,30.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP4172,2.7,83.2,7,62.8,26.0,13.2,62.1,15.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP2731,1.0,47.6,4,55.5,32.1,20.9,60.7,20.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP4707,10.4,64.6,4,61.6,30.5,27.2,100.0,54.3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP2388,2.9,70.5,3,56.5,19.7,21.7,100.0,41.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP855,5.2,55.4,5,70.5,28.9,6.9,17.9,46.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP905,4.7,0.0,0,59.8,30.9,25.8,89.0,32.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP2833,4.5,19.4,1,56.7,23.9,13.6,44.9,28.2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP1660,3.0,61.2,5,62.5,36.4,15.8,26.7,13.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP1172,12.5,72.2,7,79.1,48.6,36.7,82.0,18.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP1882,10.5,55.7,3,77.6,35.3,23.2,78.5,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP4606,14.1,49.1,3,81.6,45.0,30.8,56.6,56.7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP1952,5.5,34.6,2,73.9,29.6,26.2,82.0,48.9,1,0,0,1,0,0,0,0,1,1,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP1197,6.6,46.3,4,69.4,32.2,19.3,42.2,40.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EMP294,8.6,34.8,5,60.3,40.2,23.0,55.2,51.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP4875,4.0,69.1,6,64.4,35.1,26.9,73.7,44.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP3144,3.9,47.5,3,62.7,43.9,39.3,95.3,18.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP3595,2.3,33.2,4,85.5,24.9,22.9,76.1,18.5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP1496,12.4,57.9,5,83.4,23.3,20.1,84.1,31.2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP1964,11.2,61.9,5,73.5,35.7,24.8,80.9,47.1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP1549,9.8,73.8,4,69.0,28.1,22.1,99.4,41.1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP2173,3.6,64.6,5,69.8,26.8,18.6,76.0,17.3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
EMP3621,9.3,46.0,5,56.8,49.2,35.7,82.9,34.7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP2158,2.4,83.1,5,70.4,51.4,43.3,100.0,29.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP3657,7.7,48.5,4,83.4,33.3,33.7,100.0,47.4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP3179,9.1,74.3,6,75.0,58.3,51.6,82.0,18.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP2465,5.5,35.4,4,78.0,30.3,33.1,95.8,48.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP2856,10.0,28.4,2,81.1,45.1,33.0,82.1,38.2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP3970,3.2,62.5,5,57.6,47.3,38.6,86.8,82.6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP1456,8.0,37.1,3,82.6,47.5,48.0,100.0,54.4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP2661,8.3,62.2,6,66.3,49.3,31.7,64.1,47.1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP4939,1.2,67.9,5,54.0,30.7,18.4,70.1,30.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP1366,8.1,55.3,3,66.2,36.4,53.4,88.7,43.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP1656,11.8,30.0,4,82.1,22.8,22.5,95.3,59.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP2133,3.9,41.5,1,64.1,48.0,81.7,100.0,42.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP526,1.2,60.2,3,71.7,46.0,20.4,47.7,35.7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP3998,13.1,91.6,4,74.4,22.3,21.2,100.0,41.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP140,3.0,60.1,7,62.5,32.9,32.7,80.7,45.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP1705,3.8,39.1,3,71.9,48.7,31.2,58.1,50.5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP2529,4.8,67.2,6,76.9,23.2,19.5,76.6,42.2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP328,4.9,9.0,3,57.6,32.0,20.2,63.1,36.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP973,16.3,40.8,2,81.8,46.8,41.6,92.1,51.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP4148,7.0,39.6,3,75.9,42.4,27.2,51.4,59.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP3845,0.8,27.0,1,62.3,36.6,24.4,68.1,82.4,1,1,0,1,0,0,0,1,1,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP4809,8.0,51.7,2,60.7,10.5,7.5,74.6,48.7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP2108,2.6,86.3,4,73.0,32.7,27.7,84.9,77.1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP3963,4.5,26.8,0,62.9,40.1,30.9,59.2,88.9,1,1,0,1,0,0,0,1,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP3670,3.2,16.2,0,69.4,42.8,38.2,92.8,48.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP387,15.5,55.7,5,95.2,30.3,21.6,73.0,53.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP4526,11.0,75.7,6,79.6,54.4,36.9,72.3,26.8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
EMP2346,4.3,10.2,1,69.5,25.9,15.4,52.6,59.8,1,1,0,1,0,0,0,0,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP963,2.0,36.4,2,60.7,35.5,24.9,82.0,47.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP3707,3.6,7.4,1,77.9,40.6,39.2,100.0,95.2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP4217,5.5,44.5,3,72.3,45.4,34.1,90.6,26.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP4931,2.6,24.0,1,62.5,35.5,19.9,62.3,79.6,1,1,0,0,1,1,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP3344,6.1,25.4,1,65.3,25.6,16.9,64.6,57.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP2867,8.7,92.9,9,68.5,46.2,38.7,91.9,43.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP3645,5.2,45.0,1,60.2,37.7,15.1,49.4,47.2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP3591,3.1,37.5,5,55.9,51.7,35.0,58.9,53.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP3887,3.1,23.6,0,64.4,15.1,12.5,87.6,88.6,0,1,0,1,0,0,0,1,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
